"PID","CITY","ZIPCODE","LUC","OWN_OCC","LIVING_AREA","YR_BUILT","EXT_COND","BED_RMS","FULL_BTH","VALUE_2015","VALUE_2016","VALUE_2017","VALUE_2018","VALUE_2019","VALUE_2020","VALUE_2021"
1804754000,"ROSLINDALE","02131",101,"Y",2419,2006,"G - Good",3,2,580300,647600,705900,748000,785600,825100,913900
1804755000,"ROSLINDALE","02131",101,"Y",2224,1900,"G - Good",4,2,407900,440409,480048,508664,534214,561100,612000
1804756000,"ROSLINDALE","02131",101,"Y",1274,1957,"A - Average",3,1,315000,355700,387700,410900,431500,453500,472700
1804756001,"ROSLINDALE","02131",101,"N",1426,1957,"A - Average",3,1,322500,355500,387500,410600,431200,452800,468000
1804757000,"ROSLINDALE","02131",101,"Y",1274,1963,"A - Average",4,2,331800,370800,404200,428300,449800,472800,523500
1804758000,"ROSLINDALE","02131",101,"Y",1958,1957,"A - Average",3,2,404800,485200,528800,560400,588500,618400,635100
1804758005,"ROSLINDALE","02131",101,"Y",1901,1940,"A - Average",3,1,452900,499100,544000,576400,605400,636100,652400
1804759000,"ROSLINDALE","02131",101,"Y",1440,1940,"A - Average",3,1,365300,408600,445300,471900,495600,520500,556600
1804760000,"ROSLINDALE","02131",101,"Y",1176,1950,"A - Average",2,1,315800,359900,392300,415600,436500,458500,458400
1804761075,"ROSLINDALE","02131",101,"N",1300,1966,"A - Average",4,2,306900,348400,379700,412400,433100,454800,491300
1804761085,"ROSLINDALE","02131",101,"Y",1656,1920,"A - Average",3,1,369200,386400,421100,446300,468700,492100,506900
1804761095,"ROSLINDALE","02131",101,"N",1300,1960,"A - Average",4,2,353200,391900,427200,452700,475400,499300,542200
1804761105,"ROSLINDALE","02131",101,"Y",1300,1966,"A - Average",4,1,285300,333000,363000,384600,403900,424100,449900
1804761115,"ROSLINDALE","02131",101,"Y",1302,1966,"A - Average",4,1,283200,317700,346200,366900,385300,404800,451100
1804761125,"ROSLINDALE","02131",101,"N",1300,1966,"A - Average",4,1,302600,356000,388000,411100,431800,453800,523100
1804761135,"ROSLINDALE","02131",101,"Y",1533,1958,"A - Average",3,1,350200,389900,425000,503100,528400,555000,619700
1804761145,"ROSLINDALE","02131",101,"Y",1761,1968,"G - Good",3,1,393300,410600,447500,465100,569200,597800,722500
1804761295,"ROSLINDALE","02131",101,"Y",2553,2003,"A - Average",5,3,579300,660700,720100,740800,778000,817100,886500
1804761305,"ROSLINDALE","02131",101,"Y",1514,1950,"A - Average",3,1,405500,447000,487200,516300,542200,570600,588700
1804761315,"ROSLINDALE","02131",101,"Y",1708,1989,"A - Average",4,2,453900,463300,505000,535100,562000,590200,719500
1804761335,"ROSLINDALE","02131",101,"Y",1325,1970,"A - Average",3,1,372100,380300,414500,439200,461300,486500,543900
1804761345,"ROSLINDALE","02131",101,"N",1535,1951,"A - Average",3,1,386900,418700,456400,483600,507900,534600,580800
1804794001,"ROSLINDALE","02131",101,"Y",1368,1958,"A - Average",4,3,278000,314200,342500,362900,381100,400300,471000
1804794002,"ROSLINDALE","02131",101,"N",1050,1986,"G - Good",1,1,353600,371300,404700,428800,450400,472900,528100
1804794003,"ROSLINDALE","02131",101,"Y",1568,1958,"A - Average",4,2,332400,370100,371128,393300,427524,439400,480500
1804794004,"ROSLINDALE","02131",101,"Y",1728,1958,"G - Good",3,2,276500,314800,505780,579100,608200,639600,717400
1804794005,"ROSLINDALE","02131",101,"Y",1224,1958,"A - Average",3,1,296900,326400,355800,377000,395900,415800,416500
1804794006,"ROSLINDALE","02131",101,"Y",1224,1958,"A - Average",3,2,333600,377200,395900,419500,440500,462700,472000
1804794007,"ROSLINDALE","02131",101,"N",864,1958,"A - Average",3,1,252600,267600,291700,309100,324600,341000,368000
1804794008,"ROSLINDALE","02131",101,"Y",1224,1958,"G - Good",3,2,340200,374100,413600,438300,460300,483400,498300
1804794009,"ROSLINDALE","02131",101,"Y",1224,1958,"A - Average",3,2,305700,355300,387200,410300,430900,452600,466600
1804804000,"ROSLINDALE","02131",101,"Y",1224,1962,"A - Average",4,2,298900,306500,334100,354000,371800,390900,406100
1804805000,"ROSLINDALE","02131",101,"Y",1404,1937,"A - Average",4,1,355900,394600,430100,455700,478600,503200,519600
1804808000,"ROSLINDALE","02131",101,"Y",2068,1905,"G - Good",2,1,584800,625000,681300,721900,758100,798100,892200
1804809001,"ROSLINDALE","02131",101,"Y",3293,1905,"A - Average",5,2,591900,608700,663500,709600,745200,821500,842400
1804810000,"ROSLINDALE","02131",101,"Y",1470,1960,"A - Average",4,1,437300,479700,522900,554100,581900,611700,637200
1804816000,"ROSLINDALE","02131",101,"Y",2018,1924,"G - Good",4,1,423000,464100,505800,536000,562900,591500,596700
1804830000,"ROSLINDALE","02131",101,"Y",1623,1932,"A - Average",4,2,303300,342400,338400,358900,377000,417100,421200
1804831000,"ROSLINDALE","02131",101,"Y",1224,1955,"A - Average",3,1,304200,325000,357700,379300,398400,438900,482800
1804832001,"ROSLINDALE","02131",101,"Y",1264,1955,"A - Average",3,1,277400,278600,281400,298400,313500,345200,359200
1804833000,"ROSLINDALE","02131",101,"Y",864,1954,"A - Average",2,1,224400,230200,232500,246600,259000,285000,311200
1804834000,"ROSLINDALE","02131",101,"Y",1224,1955,"A - Average",3,1,264900,284900,287800,305200,320600,352600,366200
1804835000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",1,1,248000,255800,258400,274000,287800,316800,351100
1804836000,"ROSLINDALE","02131",101,"Y",1264,1957,"A - Average",2,2,303900,320000,323200,342700,360000,396200,399900
1804837000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",2,1,231900,242500,245000,259700,272800,300600,323700
1804837001,"ROSLINDALE","02131",101,"Y",1399,1957,"A - Average",2,2,309400,320400,323600,343200,360500,396700,412000
1804837002,"ROSLINDALE","02131",101,"N",1044,1956,"A - Average",2,1,218196,261000,263600,279500,293600,323300,367800
1804837003,"ROSLINDALE","02131",101,"Y",1264,1957,"A - Average",3,2,261200,275000,277700,294500,309400,340500,345000
1804838000,"ROSLINDALE","02131",101,"Y",1032,1957,"A - Average",3,1,228000,230200,232500,246500,259000,284900,307700
1804839000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",3,1,233500,263000,265600,281700,295900,325500,375100
1804840000,"ROSLINDALE","02131",101,"N",864,1957,"A - Average",3,1,248100,245700,248100,263100,276400,288000,332300
1804841000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",2,1,224300,236500,238800,253300,266000,292800,319600
1804842000,"ROSLINDALE","02131",101,"Y",864,1955,"A - Average",3,1,232600,238200,240600,255100,268000,294900,332700
1804843000,"ROSLINDALE","02131",101,"Y",1224,1955,"A - Average",3,2,255100,264400,267100,283200,297500,327300,348900
1804844000,"ROSLINDALE","02131",101,"Y",2210,1900,"A - Average",4,3,409200,434700,439100,465600,489100,539600,558600
1804844002,"ROSLINDALE","02131",101,"Y",1968,1957,"A - Average",5,3,349300,373500,377300,400100,420200,465400,471900
1804845000,"ROSLINDALE","02131",101,"Y",888,1958,"A - Average",3,1,242400,232700,235100,249300,276400,304200,351800
1804846000,"ROSLINDALE","02131",101,"N",1224,1957,"A - Average",3,2,280000,289500,292400,310100,325700,358500,377600
1804848000,"ROSLINDALE","02131",101,"Y",2166,1890,"G - Good",4,2,314100,355400,358900,380600,399800,577000,652400
1804849001,"ROSLINDALE","02131",101,"Y",1439,1933,"A - Average",3,1,305900,320300,323500,383300,402600,443200,512500
1804850000,"ROSLINDALE","02131",101,"N",1472,1930,"A - Average",3,1,272400,297700,300700,318900,335000,368900,371600
1804851000,"ROSLINDALE","02131",101,"Y",1804,1932,"A - Average",3,1,283100,307300,310400,329100,345700,380500,393800
1804852000,"ROSLINDALE","02131",101,"N",864,1986,"A - Average",3,1,296400,307500,313600,345000,362200,380700,424700
1804852002,"ROSLINDALE","02131",101,"Y",864,1986,"A - Average",3,1,235800,231500,236100,259700,272700,286200,337100
1804853000,"ROSLINDALE","02131",101,"Y",1275,1986,"A - Average",3,1,297400,321900,328400,361200,379200,398300,426600
1804853001,"ROSLINDALE","02131",101,"Y",900,1980,"A - Average",3,2,261500,257600,262700,289000,303400,319100,392100
1804853003,"ROSLINDALE","02131",101,"Y",1448,1986,"A - Average",3,1,288400,296200,302200,332400,349000,366500,373400
1804854000,"ROSLINDALE","02131",101,"N",864,1986,"A - Average",3,1,284600,266700,272000,299200,314100,330100,367700
1804856000,"ROSLINDALE","02131",101,"Y",900,1957,"A - Average",3,1,233200,224900,229400,252300,264900,278200,315800
1804857000,"ROSLINDALE","02131",101,"Y",840,1957,"A - Average",4,1,231800,225400,229900,252900,265500,305000,395500
1804858000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",3,1,215200,216800,221200,243300,255400,268200,305600
1804859000,"ROSLINDALE","02131",101,"N",1264,1957,"A - Average",3,2,250000,263200,268500,295400,310100,325500,335200
1804859001,"ROSLINDALE","02131",101,"Y",871,1957,"A - Average",3,1,206500,212300,216600,238200,250100,263300,296000
1804860000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",3,2,220300,226500,231000,254100,266800,280200,327500
1804861000,"ROSLINDALE","02131",101,"Y",864,1957,"A - Average",3,2,235000,246200,251100,276200,290000,304500,404000
1804861001,"ROSLINDALE","02131",101,"Y",1224,1957,"A - Average",3,2,269300,284700,290400,319500,335400,352200,374400
1804861002,"ROSLINDALE","02131",101,"Y",1224,1986,"A - Average",4,2,297300,325700,332200,365500,383700,402900,447300
1804861003,"ROSLINDALE","02131",101,"N",1275,1986,"G - Good",3,2,342100,349000,355900,391500,411100,432200,444500
1804866000,"ROSLINDALE","02131",101,"Y",1248,1933,"A - Average",2,1,299100,310900,314000,333000,349800,384700,408900
1804867001,"ROSLINDALE","02131",101,"Y",1275,1959,"A - Average",3,2,272800,286700,289500,307000,322500,375400,382900
1804867002,"ROSLINDALE","02131",101,"Y",1224,1959,"A - Average",3,2,266400,290800,293700,367600,386100,425200,466700
1804867003,"ROSLINDALE","02131",101,"Y",1224,1960,"A - Average",2,2,273500,304800,307900,326500,343000,377500,392600
1804867004,"ROSLINDALE","02131",101,"Y",1272,1961,"A - Average",3,2,252800,288000,290900,308500,324000,356500,356200
1804867010,"ROSLINDALE","02131",101,"Y",1924,1920,"A - Average",4,1,374200,394200,398100,424000,445400,492100,508900
1804867020,"ROSLINDALE","02131",101,"Y",1739,1991,"A - Average",2,2,317700,341200,344600,365500,383900,422500,442700
1804867030,"ROSLINDALE","02131",101,"Y",1459,1991,"A - Average",2,2,320500,340100,343500,364300,382700,421100,490600
1804868000,"ROSLINDALE","02131",101,"Y",864,1986,"G - Good",2,2,361300,395100,399100,423200,444500,488900,518700
1804869001,"ROSLINDALE","02131",101,"Y",1248,1987,"A - Average",2,1,298200,327700,331000,350900,368600,405700,467700
1804869002,"ROSLINDALE","02131",101,"Y",864,1955,"A - Average",2,1,238100,260900,263500,279500,293600,323100,356500
1804869003,"ROSLINDALE","02131",101,"Y",864,1960,"A - Average",2,1,229400,250100,252600,267800,281300,310700,329700
1804869004,"ROSLINDALE","02131",101,"Y",1224,1961,"A - Average",3,2,273600,296800,299800,317900,333900,367500,373800
1804870001,"ROSLINDALE","02131",101,"Y",1452,1950,"G - Good",3,2,259900,311800,314900,334000,350800,385600,399700
1804870002,"ROSLINDALE","02131",101,"Y",1224,1960,"A - Average",3,2,292800,304200,307200,325800,342200,376700,412900
1804870004,"ROSLINDALE","02131",101,"Y",1414,1950,"A - Average",4,1,324800,330000,333300,353500,371300,441000,444100
1804871000,"ROSLINDALE","02131",101,"Y",1319,1955,"A - Average",3,1,276800,302000,305100,323500,339800,373900,384600
1804872000,"ROSLINDALE","02131",101,"Y",1201,1954,"A - Average",2,1,270900,288000,290900,308400,324000,356700,367600
1804873000,"ROSLINDALE","02131",101,"Y",1654,1950,"A - Average",4,2,306500,330100,333400,353500,371300,408800,425600
1804873001,"ROSLINDALE","02131",101,"Y",1201,1950,"A - Average",3,1,293300,312900,316100,335200,352100,388100,403200
1804873020,"ROSLINDALE","02131",101,"Y",1904,2004,"G - Good",3,2,520200,565400,616300,653100,685900,720400,789000
1804873030,"ROSLINDALE","02131",101,"Y",1892,1915,"A - Average",3,1,398300,431200,470000,498000,523000,550100,564100
1804874001,"ROSLINDALE","02131",101,"Y",1166,1940,"A - Average",2,1,318200,355100,387100,410200,430800,453700,468700
1804876000,"ROSLINDALE","02131",101,"Y",1577,1941,"F - Fair",2,1,346300,384600,419300,444300,466600,490200,502600
1804877000,"ROSLINDALE","02131",101,"Y",1732,1950,"A - Average",2,1,356400,406200,442800,469200,492800,516900,530600
1804879000,"ROSLINDALE","02131",101,"Y",1058,1935,"A - Average",3,2,265600,300700,327800,347300,364800,383100,403200
1804880000,"ROSLINDALE","02131",101,"Y",1565,1928,"A - Average",4,2,374800,432200,471100,499100,524200,550700,559100
1804881000,"ROSLINDALE","02131",101,"Y",1620,1910,"A - Average",4,1,340400,381400,423200,448400,470900,494800,518800
1804882000,"ROSLINDALE","02131",101,"Y",1509,1950,"A - Average",3,2,379500,429700,428160,453600,476448,501000,512200
1804883000,"ROSLINDALE","02131",101,"Y",936,1940,"A - Average",2,1,300200,334700,364800,386600,406000,426400,431400
1804884000,"ROSLINDALE","02131",101,"N",803,1920,"A - Average",2,3,185600,341700,403300,427300,448800,471400,543800
1804885000,"ROSLINDALE","02131",101,"Y",1050,1925,"A - Average",3,3,255900,383900,418400,443400,465700,489100,546200
1804886000,"ROSLINDALE","02131",101,"Y",2129,1940,"A - Average",5,1,360600,385300,420000,445000,467400,491000,502900
1804889000,"ROSLINDALE","02131",101,"Y",1680,1983,"A - Average",4,3,416600,459000,500300,530100,556700,584500,587400
1804894000,"ROSLINDALE","02131",101,"Y",1008,1940,"A - Average",2,1,291000,329100,358700,380100,399200,419200,442100
1804895000,"ROSLINDALE","02131",101,"Y",1898,1913,"A - Average",4,1,431700,472000,514400,545100,572500,603200,602700
1804896000,"ROSLINDALE","02131",101,"Y",1748,1915,"A - Average",3,2,408500,454500,495400,524900,551300,579000,595800
1804897000,"ROSLINDALE","02131",101,"Y",1500,1995,"A - Average",4,1,419500,473900,516500,547300,574800,603700,679500
1804898000,"ROSLINDALE","02131",101,"Y",1855,1904,"A - Average",3,1,451900,501900,547000,579700,608800,639500,700600
1804899000,"ROSLINDALE","02131",101,"Y",1456,1920,"A - Average",3,1,311700,350600,382200,405000,425300,446700,465000
1804900000,"ROSLINDALE","02131",101,"Y",1000,1940,"A - Average",3,1,297000,356000,388100,411200,431900,453600,479000
1804907000,"ROSLINDALE","02131",101,"Y",1194,1920,"A - Average",3,1,339000,360000,392400,415800,436600,458300,502500
1804908000,"ROSLINDALE","02131",101,"Y",2034,1950,"A - Average",4,1,372700,388600,423600,448900,471400,495200,517200
1804910000,"ROSLINDALE","02131",101,"N",1394,1950,"A - Average",4,2,350400,423000,461100,488600,513100,539100,607300
1804918000,"ROSLINDALE","02131",101,"Y",1680,1890,"A - Average",3,2,347000,400500,436500,461100,484200,508600,551800
1804919000,"ROSLINDALE","02131",101,"Y",2280,1910,"A - Average",3,1,438100,499700,544700,577200,606100,636700,658600
1804922000,"ROSLINDALE","02131",101,"Y",1648,1929,"A - Average",3,1,411600,472900,515500,546200,573700,603800,614700
1804931000,"ROSLINDALE","02131",101,"Y",1275,1954,"A - Average",2,1,343900,399500,435400,461400,484500,509100,519100
1804935000,"ROSLINDALE","02131",101,"N",1050,1954,"A - Average",3,1,316900,361800,394400,417900,438900,461000,503500
1804936000,"ROSLINDALE","02131",101,"Y",1275,1954,"A - Average",2,1,342900,398800,434600,460600,483700,513800,513900
1804937000,"ROSLINDALE","02131",101,"Y",1224,1954,"A - Average",3,2,310700,362500,395100,418700,439700,462800,497600
1804938000,"ROSLINDALE","02131",101,"Y",1673,1925,"A - Average",3,1,348800,403300,439600,465800,489200,514100,530800
1804939000,"ROSLINDALE","02131",101,"N",1904,1895,"A - Average",3,1,453100,497500,542300,574600,603500,633600,705100
1804940000,"ROSLINDALE","02131",101,"Y",1224,1935,"A - Average",3,2,367000,412700,449800,476700,500600,555700,573600
1804941000,"ROSLINDALE","02131",101,"Y",1512,1935,"A - Average",3,2,367000,432000,470900,499000,524100,554500,579000
1804942000,"ROSLINDALE","02131",101,"Y",1262,1935,"A - Average",5,1,304700,347700,379000,401600,421800,443500,443400
1804943000,"ROSLINDALE","02131",101,"Y",1226,1935,"A - Average",2,1,355500,399500,435400,461400,484600,511000,540600
1804947000,"ROSLINDALE","02131",101,"N",1958,1927,"A - Average",3,1,346500,417300,454900,470000,493600,518600,533900
1804950000,"ROSLINDALE","02131",101,"Y",1523,1962,"A - Average",3,1,405600,454200,495100,524600,550900,578600,609000
1804951000,"ROSLINDALE","02131",101,"Y",2182,1918,"A - Average",4,2,510500,586300,639100,677200,711200,746900,768900
1804952000,"ROSLINDALE","02131",101,"Y",1964,1911,"A - Average",5,2,559600,612200,667300,707100,742600,779100,910300
1804957000,"ROSLINDALE","02131",101,"Y",2611,1895,"A - Average",3,1,470100,550000,599500,635200,667100,700600,718500
1804960001,"ROSLINDALE","02131",101,"Y",1225,1960,"A - Average",3,1,356900,408000,444700,471200,494900,520000,572400
1804961000,"ROSLINDALE","02131",101,"Y",1442,1960,"A - Average",3,1,422100,460000,501400,531300,558000,585900,627000
1804961001,"ROSLINDALE","02131",101,"Y",1348,1950,"A - Average",4,1,336000,402900,439200,465300,488700,513400,530700
1804962000,"ROSLINDALE","02131",101,"Y",1276,1957,"A - Average",3,1,291600,329200,358900,380300,399400,419300,486500
1804963000,"ROSLINDALE","02131",101,"Y",1470,1950,"G - Good",4,1,341000,402000,438200,464400,487700,512300,524700
1804970000,"ROSLINDALE","02131",101,"Y",1534,1929,"G - Good",3,1,348500,385100,419700,444800,467100,490600,494800
1804974010,"ROSLINDALE","02131",101,"N",1820,1932,"A - Average",3,1,407500,444700,484700,513600,539400,567100,582500
1804977000,"ROSLINDALE","02131",101,"Y",1323,1950,"A - Average",4,1,339500,400000,436000,462000,485200,509600,537600
1804979000,"ROSLINDALE","02131",101,"Y",1624,1910,"G - Good",3,1,424400,469600,511800,542300,569600,598300,599000
1804979001,"ROSLINDALE","02131",101,"Y",1372,1969,"A - Average",4,1,386300,430200,468900,496900,521900,548100,575300
1804980000,"ROSLINDALE","02131",101,"Y",1237,1920,"A - Average",3,1,333000,372300,405800,430000,451600,474400,487200
1804981000,"ROSLINDALE","02131",101,"Y",1149,1924,"A - Average",3,1,380800,412100,449200,475900,499800,524800,559400
1804982000,"ROSLINDALE","02131",101,"Y",1534,1904,"A - Average",4,2,429900,477400,520400,518300,544400,572000,586600
1804984010,"ROSLINDALE","02131",101,"Y",1041,1950,"A - Average",1,1,290200,341800,372500,394700,414600,435400,434700
1804985000,"ROSLINDALE","02131",101,"Y",1775,1939,"G - Good",3,2,473800,499100,544000,576400,605400,635900,658300
1804987000,"ROSLINDALE","02131",101,"Y",1320,1905,"A - Average",3,1,289600,343700,374600,397000,416900,437900,444700
1804988000,"ROSLINDALE","02131",101,"Y",1550,1925,"A - Average",3,2,365400,415200,452600,479600,503700,529700,570900
1804995000,"ROSLINDALE","02131",101,"Y",2535,1910,"A - Average",5,1,364400,414900,565000,598700,628800,668300,686200
1804995001,"ROSLINDALE","02131",101,"Y",1478,1935,"A - Average",3,1,388500,430200,468900,496800,521800,548000,601600
